Campaign,Ad group,Product,UTM,Platform
005 - SF Auto Quotes - Desktop,005-18 - State Farm Quote For Auto Insurance,Auto,GD005-18R,Google
005 - SF Auto Quotes - Desktop,005-19 - State Farm Quote Car Insurance,Auto,GD005-19R,Google
005 - SF Auto Quotes - Desktop,005-2 - State Farm Auto Insurance,Auto,"GD005-2""",Google
005 - SF Auto Quotes - Desktop,005-2 SF Car Quote,Auto,MLGD005-2R,Google
005 - SF Auto Quotes - Desktop,005-20 - State Farm Quote Car,Auto,GD005-20R,Google
005 - SF Auto Quotes - Desktop,005-21 - State Farm Quote Auto Insurance,Auto,GD005-21,Google
005 - SF Auto Quotes - Desktop,005-22 - State Farm Quote Auto,Auto,GD005-22R,Google
005 - SF Auto Quotes - Desktop,005-23 - State Farm Online Quote Auto Insurance,Auto,GD005-23,Google
005 - SF Auto Quotes - Desktop,005-24 - State Farm Online Quote Auto,Auto,GD005-24,Google
005 - SF Auto Quotes - Desktop,005-25 - State Farm Online Auto Quote,Auto,GD005-25R,Google
005 - SF Auto Quotes - Desktop,005-26 - State Farm Insurance Vehicle,Auto,GD005-26,Google
005 - SF Auto Quotes - Desktop,005-27 - State Farm Insurance Quotes Cars,Auto,GD005-27,Google
005 - SF Auto Quotes - Desktop,005-28 - State Farm Insurance Quotes Car,Auto,GD005-28,Google
005 - SF Auto Quotes - Desktop,005-29 - State Farm Insurance Quotes Auto,Auto,GD005-29R,Google
005 - SF Auto Quotes - Desktop,005-3 - State Farm Auto Quote,Auto,GD005-1R,Google
005 - SF Auto Quotes - Desktop,005-3 SF Vehicle Quote,Auto,MLGD005-3R,Google
005 - SF Auto Quotes - Desktop,005-30 - State Farm Insurance Quote Online Auto,Auto,GD005-30,Google
005 - SF Auto Quotes - Desktop,005-31 - State Farm Insurance Quote Car,Auto,GD005-31,Google
005 - SF Auto Quotes - Desktop,005-32 - State Farm Insurance Quote Auto,Auto,GD005-32,Google
005 - SF Auto Quotes - Desktop,005-33 - State Farm Insurance Car Quote,Auto,GD005-33,Google
005 - SF Auto Quotes - Desktop,005-34 - State Farm Insurance Auto Quotes,Auto,GD005-34,Google
005 - SF Auto Quotes - Desktop,005-35 - State Farm Insurance Auto Quote Phone Number,Auto,GD005-35R,Google
005 - SF Auto Quotes - Desktop,005-36 - State Farm Insurance Auto Quote,Auto,GD005-36,Google
005 - SF Auto Quotes - Desktop,005-37 - State Farm Free Quote Car Insurance,Auto,GD005-37,Google
005 - SF Auto Quotes - Desktop,005-38 - State Farm Free Online Auto Insurance Quote,Auto,GD005-38,Google
005 - SF Auto Quotes - Desktop,005-39 - State Farm Free Auto Quote,Auto,GD005-39,Google
005 - SF Auto Quotes - Desktop,005-4 - State Farm Auto Quote Online,Auto,GD005-4,Google
005 - SF Auto Quotes - Desktop,005-4 SF Truck Quote,Auto,MLGD005-4R,Google
005 - SF Auto Quotes - Desktop,005-40 - State Farm Car Quote Online,Auto,GD005-40R,Google
005 - SF Auto Quotes - Desktop,005-41 - State Farm Car Insurance Quote Phone Number,Auto,GD005-41,Google
005 - SF Auto Quotes - Desktop,005-42 - State Farm Car Insurance Quote Online,Auto,GD005-42,Google
005 - SF Auto Quotes - Desktop,005-43 - State Farm Auto Rate Quote,Auto,GD005-43,Google
005 - SF Auto Quotes - Desktop,005-44 - State Farm Auto Quote Phone Number,Auto,GD005-44,Google
005 - SF Auto Quotes - Desktop,005-45 - State Farm Auto Quote Number,Auto,GD005-45,Google
005 - SF Auto Quotes - Desktop,005-46 - State Farm Auto Quick Quote,Auto,GD005-46R,Google
005 - SF Auto Quotes - Desktop,005-47 - State Farm Auto Online Quote,Auto,GD005-47,Google
005 - SF Auto Quotes - Desktop,005-48 - State Farm Auto Insurance Rate Quote,Auto,GD005-48,Google
005 - SF Auto Quotes - Desktop,005-49 - State Farm Auto Insurance Quotes Online,Auto,GD005-49,Google
005 - SF Auto Quotes - Desktop,005-5 - Auto Insurance Quote State Farm,Auto,GD005-5R,Google
005 - SF Auto Quotes - Desktop,005-5 SF Misc Quote,Auto,MLGD005-5R,Google
005 - SF Auto Quotes - Desktop,005-50 - State Farm Auto Insurance Quotes,Auto,GD005-50R,Google
005 - SF Auto Quotes - Desktop,005-51 - State Farm Auto Insurance Quote Online,Auto,GD005-51,Google
005 - SF Auto Quotes - Desktop,005-52 - State Farm Auto Insurance Quote Number,Auto,GD005-52,Google
005 - SF Auto Quotes - Desktop,005-53 - State Farm Auto Insurance Quote By Phone,Auto,GD005-53,Google
005 - SF Auto Quotes - Desktop,005-54 - State Farm Auto Insurance Phone Number Quote,Auto,GD005-54,Google
005 - SF Auto Quotes - Desktop,005-55 - State Farm Auto Insurance Online Quote,Auto,GD005-55,Google
005 - SF Auto Quotes - Desktop,005-56 - State Farm Auto Insurance Free Quote,Auto,GD005-56,Google
005 - SF Auto Quotes - Desktop,005-57 - State Farm Auto Ins Quote,Auto,GD005-57,Google
005 - SF Auto Quotes - Desktop,005-58 - Quote State Farm Auto Insurance,Auto,GD005-58,Google
005 - SF Auto Quotes - Desktop,005-59 - Quote From State Farm Auto Insurance,Auto,GD005-59,Google
005 - SF Auto Quotes - Desktop,005-6 - State Farm Insurance Auto Quote,Auto,GD005-6,Google
005 - SF Auto Quotes - Desktop,005-60 - Quote For State Farm Auto Insurance,Auto,GD005-60,Google
005 - SF Auto Quotes - Desktop,005-61 - Online Auto Quote State Farm Insurance,Auto,GD005-61,Google
005 - SF Auto Quotes - Desktop,005-62 - Online Auto Quote State Farm,Auto,GD005-62R,Google
005 - SF Auto Quotes - Desktop,005-63 - Online Auto Insurance Quote State Farm,Auto,GD005-63,Google
005 - SF Auto Quotes - Desktop,005-64 - Insurance Quotes State Farm Auto,Auto,GD005-64,Google
005 - SF Auto Quotes - Desktop,005-65 - Get An Auto Quote From State Farm,Auto,GD005-65,Google
005 - SF Auto Quotes - Desktop,005-66 - Get A State Farm Auto Quote,Auto,GD005-66,Google
005 - SF Auto Quotes - Desktop,005-67 - Free State Farm Auto Insurance Quote,Auto,GD005-67,Google
005 - SF Auto Quotes - Desktop,005-68 - Car Quote State Farm Insurance,Auto,GD005-68,Google
005 - SF Auto Quotes - Desktop,005-69 - Car Quote State Farm,Auto,GD005-69,Google
005 - SF Auto Quotes - Desktop,005-7 - State Farm Car Insurance,Auto,GD005-7,Google
005 - SF Auto Quotes - Desktop,005-70 - Car Quote Sate Farm,Auto,GD005-70,Google
005 - SF Auto Quotes - Desktop,005-71 - Car Insurance Quotes State Farm,Auto,GD005-71,Google
005 - SF Auto Quotes - Desktop,005-72 - Car Insurance Quote State Farm,Auto,GD005-72,Google
005 - SF Auto Quotes - Desktop,005-73 - Auto Quotes State Farm,Auto,GD005-73,Google
005 - SF Auto Quotes - Desktop,005-74 - Auto Quote State Farm Insurance,Auto,GD005-74R,Google
005 - SF Auto Quotes - Desktop,005-75 - Auto Quote State Farm,Auto,GD005-75R,Google
005 - SF Auto Quotes - Desktop,005-76 - Auto Insurance State Farm Quote,Auto,GD005-76,Google
005 - SF Auto Quotes - Desktop,005-77 - Auto Insurance Quotes State Farm,Auto,GD005-77R,Google
005 - SF Auto Quotes - Desktop,005-78 - Auto Insurance Quote State Farm,Auto,GD005-78,Google
005 - SF Auto Quotes - Desktop,005-8 - State Farm Car Insurance Quote,Auto,GD005-8,Google
005 - SF Auto Quotes - Desktop,005-9 - State Farm Truck Insurance,Auto,GD005-9,Google
005 - SF Auto Quotes - Desktop,GD005,Auto,GD005,Google
005 - SF Auto Quotes - Mobile,005-1 - State Farm Auto,Auto,GM005-1R,Google
005 - SF Auto Quotes - Mobile,005-1 SF Auto Quote,Auto,MLGM005-1R,Google
005 - SF Auto Quotes - Mobile,005-10 - Vehicle Quote State Farm,Auto,GM005-10R,Google
005 - SF Auto Quotes - Mobile,005-11 - Vehicle Insurance Quote State Farm,Auto,GM005-11R,Google
005 - SF Auto Quotes - Mobile,005-12 - State Farm Vehicle Insurance Quote,Auto,GM005-12,Google
005 - SF Auto Quotes - Mobile,005-13 - State Farm Vehicle Insurance,Auto,GM005-13R,Google
005 - SF Auto Quotes - Mobile,005-14 - State Farm Rate Quote Auto,Auto,GM005-14,Google
005 - SF Auto Quotes - Mobile,005-15 - State Farm Quotes Auto Insurance,Auto,GM005-15,Google
005 - SF Auto Quotes - Mobile,005-16 - State Farm Quotes Car Insurance,Auto,GM005-16,Google
005 - SF Auto Quotes - Mobile,005-17 - State Farm Quotes Auto,Auto,GM005-17,Google
005 - SF Auto Quotes - Mobile,005-18 - State Farm Quote For Auto Insurance,Auto,GM005-18,Google
005 - SF Auto Quotes - Mobile,005-19 - State Farm Quote Car Insurance,Auto,GM005-19,Google
005 - SF Auto Quotes - Mobile,005-2 - State Farm Auto Insurance,Auto,GM005-2,Google
005 - SF Auto Quotes - Mobile,005-2 SF Car Quote,Auto,MLGM005-2R,Google
005 - SF Auto Quotes - Mobile,005-20 - State Farm Quote Car,Auto,GM005-20R,Google
005 - SF Auto Quotes - Mobile,005-21 - State Farm Quote Auto Insurance,Auto,GM005-21,Google
005 - SF Auto Quotes - Mobile,005-22 - State Farm Quote Auto,Auto,GM005-22,Google
005 - SF Auto Quotes - Mobile,005-23 - State Farm Online Quote Auto Insurance,Auto,GM005-23,Google
005 - SF Auto Quotes - Mobile,005-24 - State Farm Online Quote Auto,Auto,GM005-24,Google
005 - SF Auto Quotes - Mobile,005-25 - State Farm Online Auto Quote,Auto,GM005-25,Google
005 - SF Auto Quotes - Mobile,005-26 - State Farm Insurance Vehicle,Auto,GM005-26,Google
005 - SF Auto Quotes - Mobile,005-27 - State Farm Insurance Quotes Cars,Auto,GM005-27R,Google
005 - SF Auto Quotes - Mobile,005-28 - State Farm Insurance Quotes Car,Auto,GM005-28R,Google
005 - SF Auto Quotes - Mobile,005-29 - State Farm Insurance Quotes Auto,Auto,GM005-29,Google
005 - SF Auto Quotes - Mobile,005-3 - State Farm Auto Quote,Auto,GM005-3R,Google
005 - SF Auto Quotes - Mobile,005-3 SF Vehicle Quote,Auto,MLGM005-3R,Google
005 - SF Auto Quotes - Mobile,005-30 - State Farm Insurance Quote Online Auto,Auto,GM005-30,Google
005 - SF Auto Quotes - Mobile,005-31 - State Farm Insurance Quote Car,Auto,GM005-31R,Google
005 - SF Auto Quotes - Mobile,005-32 - State Farm Insurance Quote Auto,Auto,GM005-32,Google
005 - SF Auto Quotes - Mobile,005-33 - State Farm Insurance Car Quote,Auto,GM005-33R,Google
005 - SF Auto Quotes - Mobile,005-34 - State Farm Insurance Auto Quotes,Auto,GM005-34,Google
005 - SF Auto Quotes - Mobile,005-35 - State Farm Insurance Auto Quote Phone Number,Auto,GM005-35,Google
005 - SF Auto Quotes - Mobile,005-36 - State Farm Insurance Auto Quote,Auto,GM005-36R,Google
005 - SF Auto Quotes - Mobile,005-37 - State Farm Free Quote Car Insurance,Auto,GM005-37,Google
005 - SF Auto Quotes - Mobile,005-38 - State Farm Free Online Auto Insurance Quote,Auto,GM005-38R,Google
005 - SF Auto Quotes - Mobile,005-39 - State Farm Free Auto Quote,Auto,GM005-39,Google
005 - SF Auto Quotes - Mobile,005-4 - State Farm Auto Quote Online,Auto,GM005-4R,Google
005 - SF Auto Quotes - Mobile,005-4 SF Truck Quote,Auto,MLGM005-4R,Google
005 - SF Auto Quotes - Mobile,005-40 - State Farm Car Quote Online,Auto,GM005-40,Google
005 - SF Auto Quotes - Mobile,005-41 - State Farm Car Insurance Quote Phone Number,Auto,GM005-41,Google
005 - SF Auto Quotes - Mobile,005-42 - State Farm Car Insurance Quote Online,Auto,GM005-42,Google
005 - SF Auto Quotes - Mobile,005-43 - State Farm Auto Rate Quote,Auto,GM005-43,Google
005 - SF Auto Quotes - Mobile,005-44 - State Farm Auto Quote Phone Number,Auto,GM005-44,Google
005 - SF Auto Quotes - Mobile,005-45 - State Farm Auto Quote Number,Auto,GM005-45,Google
005 - SF Auto Quotes - Mobile,005-46 - State Farm Auto Quick Quote,Auto,GM005-46,Google
005 - SF Auto Quotes - Mobile,005-47 - State Farm Auto Online Quote,Auto,GM005-47,Google
005 - SF Auto Quotes - Mobile,005-48 - State Farm Auto Insurance Rate Quote,Auto,GM005-48R,Google
005 - SF Auto Quotes - Mobile,005-49 - State Farm Auto Insurance Quotes Online,Auto,GM005-49,Google
005 - SF Auto Quotes - Mobile,005-5 - Auto Insurance Quote State Farm,Auto,GM005-5R,Google
005 - SF Auto Quotes - Mobile,005-5 SF Misc Quote,Auto,MLGM005-5R,Google
005 - SF Auto Quotes - Mobile,005-50 - State Farm Auto Insurance Quotes,Auto,GM005-50,Google
005 - SF Auto Quotes - Mobile,005-51 - State Farm Auto Insurance Quote Online,Auto,GM005-51,Google
005 - SF Auto Quotes - Mobile,005-52 - State Farm Auto Insurance Quote Number,Auto,GM005-52R,Google
005 - SF Auto Quotes - Mobile,005-53 - State Farm Auto Insurance Quote By Phone,Auto,GM005-53R,Google
005 - SF Auto Quotes - Mobile,005-54 - State Farm Auto Insurance Phone Number Quote,Auto,GM005-54R,Google
005 - SF Auto Quotes - Mobile,005-55 - State Farm Auto Insurance Online Quote,Auto,GM005-55,Google
005 - SF Auto Quotes - Mobile,005-56 - State Farm Auto Insurance Free Quote,Auto,GM005-56R,Google
005 - SF Auto Quotes - Mobile,005-57 - State Farm Auto Ins Quote,Auto,GM005-57,Google
005 - SF Auto Quotes - Mobile,005-58 - Quote State Farm Auto Insurance,Auto,GM005-58,Google
005 - SF Auto Quotes - Mobile,005-59 - Quote From State Farm Auto Insurance,Auto,GM005-59R,Google
005 - SF Auto Quotes - Mobile,005-6 - State Farm Insurance Auto Quote,Auto,GM005-6R,Google
005 - SF Auto Quotes - Mobile,005-60 - Quote For State Farm Auto Insurance,Auto,GM005-60,Google
005 - SF Auto Quotes - Mobile,005-61 - Online Auto Quote State Farm Insurance,Auto,GM005-61,Google
005 - SF Auto Quotes - Mobile,005-62 - Online Auto Quote State Farm,Auto,GM005-62,Google
005 - SF Auto Quotes - Mobile,005-63 - Online Auto Insurance Quote State Farm,Auto,GM005-63,Google
005 - SF Auto Quotes - Mobile,005-64 - Insurance Quotes State Farm Auto,Auto,GM005-64,Google
005 - SF Auto Quotes - Mobile,005-65 - Get An Auto Quote From State Farm,Auto,GM005-65,Google
005 - SF Auto Quotes - Mobile,005-66 - Get A State Farm Auto Quote,Auto,GM005-66,Google
005 - SF Auto Quotes - Mobile,005-67 - Free State Farm Auto Insurance Quote,Auto,GM005-67,Google
005 - SF Auto Quotes - Mobile,005-68 - Car Quote State Farm Insurance,Auto,GM005-68,Google
005 - SF Auto Quotes - Mobile,005-69 - Car Quote State Farm,Auto,GM005-69,Google
005 - SF Auto Quotes - Mobile,005-7 - State Farm Car Insurance,Auto,GM005-7R,Google
005 - SF Auto Quotes - Mobile,005-70 - Car Quote Sate Farm,Auto,GM005-70,Google
005 - SF Auto Quotes - Mobile,005-71 - Car Insurance Quotes State Farm,Auto,GM005-71,Google
005 - SF Auto Quotes - Mobile,005-72 - Car Insurance Quote State Farm,Auto,GM005-72,Google
005 - SF Auto Quotes - Mobile,005-73 - Auto Quotes State Farm,Auto,GM005-73,Google
005 - SF Auto Quotes - Mobile,005-74 - Auto Quote State Farm Insurance,Auto,GM005-74,Google
005 - SF Auto Quotes - Mobile,005-75 - Auto Quote State Farm,Auto,GM005-75R,Google
005 - SF Auto Quotes - Mobile,005-76 - Auto Insurance State Farm Quote,Auto,GM005-76,Google
005 - SF Auto Quotes - Mobile,005-77 - Auto Insurance Quotes State Farm,Auto,GM005-77,Google
005 - SF Auto Quotes - Mobile,005-78 - Auto Insurance Quote State Farm,Auto,GM005-78,Google
005 - SF Auto Quotes - Mobile,005-8 - State Farm Car Insurance Quote,Auto,GM005-8,Google
005 - SF Auto Quotes - Mobile,005-9 - State Farm Truck Insurance,Auto,GM005-9,Google
005 - SF Auto Quotes - Mobile,GM005,Auto,GM005R,Google
0055 - SF Auto Insurance - Desktop,0055-1 SF Auto,Auto,MLGD0055-1R,Google
0055 - SF Auto Insurance - Desktop,0055-2 SF Car,Auto,MLGD0055-2R,Google
0055 - SF Auto Insurance - Desktop,0055-3 SF Vehicle,Auto,MLGD0055-3R,Google
0055 - SF Auto Insurance - Desktop,0055-4 SF Truck,Auto,MLGD0055-4R,Google
0055 - SF Auto Insurance - Mobile,0055-1 SF Auto,Auto,MLGM0055-1R,Google
0055 - SF Auto Insurance - Mobile,0055-2 SF Car,Auto,MLGM0055-2R,Google
0055 - SF Auto Insurance - Mobile,0055-3 SF Vehicle,Auto,MLGM0055-3R,Google
0055 - SF Auto Insurance - Mobile,0055-4 SF Truck,Auto,MLGM0055-4R,Google
006 - SF Near Me - Desktop,006-1 - State Farm Near Me,Auto,GD006-1,Google
006 - SF Near Me - Desktop,006-1 SF Near Me,Auto,MLGD006-1R,Google
006 - SF Near Me - Desktop,006-2 - State Farm Office Near Me,Auto,GD006-2,Google
006 - SF Near Me - Desktop,006-2 SF Office Near Me,Auto,MLGD006-2R,Google
006 - SF Near Me - Desktop,006-3 - Nearest State Farm Agent,Auto,GD006-3,Google
006 - SF Near Me - Desktop,006-3 SF Nearest Agent,Auto,MLGD006-3R,Google
006 - SF Near Me - Desktop,006-4 - State Farm Auto Near Me,Auto,GD006-4R,Google
006 - SF Near Me - Desktop,006-4 SF Auto Near Me,Auto,MLGD006-4R,Google
006 - SF Near Me - Desktop,006-5 SF Close To Me,Auto,MLGD006-5R,Google
006 - SF Near Me - Mobile,006-1 - State Farm Near Me,Auto,GM006-1,Google
006 - SF Near Me - Mobile,006-1 SF Near Me,Auto,MLGM006-1R,Google
006 - SF Near Me - Mobile,006-2 - State Farm Office Near Me,Auto,GM006-2,Google
006 - SF Near Me - Mobile,006-2 SF Office Near Me,Auto,MLGM006-2R,Google
006 - SF Near Me - Mobile,006-3 - Nearest State Farm Agent,Auto,GM006-3R,Google
006 - SF Near Me - Mobile,006-3 SF Nearest Agent,Auto,MLGM006-3R,Google
006 - SF Near Me - Mobile,006-4 - State Farm Auto Near Me,Auto,GM006-4R,Google
006 - SF Near Me - Mobile,006-4 SF Auto Near Me,Auto,MLGM006-4R,Google
006 - SF Near Me - Mobile,006-5 SF Close To Me,Auto,MLGM006-5R,Google
101 - State to State Transfer - Brand Local - Desktop,"101-1 SF City, State",Auto,MLGD101-1R,Google
101 - State to State Transfer - Brand Local - Desktop,GD101,Auto,GD101,Google
101 - State to State Transfer - Brand Local - Mobile,"101-1 SF City, State",Auto,MLGM101-1R,Google
101 - State to State Transfer - Brand Local - Mobile,GM101,Auto,GM101,Google
Call Only - 001 - SF - Mobile,001 SF-State Farm,Auto,,Google
Call Only - 001 - SF - Mobile,001 SF-State Farm Agent,Auto,,Google
Call Only - 001 - SF - Mobile,001 SF-State Farm Office,Auto,,Google
Call Only - 002 - SF Insurance - Mobile,002 SF-Insurance Agencies,Auto,,Google
Call Only - 002 - SF Insurance - Mobile,002 SF-State Farm Insurance,Auto,,Google
Call Only - 002 - SF Insurance - Mobile,002 SF-State Farm Insurance Agency,Auto,,Google
